player_id,Name,Sex,Team,NOC,Year,Season,City,Sport,Event,Medal,medal_score
75723,Romano Garagnani,M,Italy,ITA,1968,Summer,Mexico City,Shooting,Shooting Mixed Skeet,Silver,2
75728,Patrice Garande,M,France,FRA,1984,Summer,Los Angeles,Football,Football Men's Football,Gold,3
75741,Nancy Garapick,F,Canada,CAN,1976,Summer,Montreal,Swimming,Swimming Women's 100 metres Backstroke,Bronze,1
75742,Nancy Garapick,F,Canada,CAN,1976,Summer,Montreal,Swimming,Swimming Women's 200 metres Backstroke,Bronze,1
75743,Brendan Garard,M,Australia,AUS,1996,Summer,Atlanta,Hockey,Hockey Men's Hockey,Bronze,1
75744,Eleanor Garatti-saville,F,United States,USA,1928,Summer,Amsterdam,Swimming,Swimming Women's 100 metres Freestyle,Silver,2
75745,Eleanor Garatti-saville,F,United States,USA,1928,Summer,Amsterdam,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold,3
75746,Eleanor Garatti-saville,F,United States,USA,1932,Summer,Los Angeles,Swimming,Swimming Women's 100 metres Freestyle,Bronze,1
75747,Eleanor Garatti-saville,F,United States,USA,1932,Summer,Los Angeles,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold,3
75751,Ezequiel Gonzlez,M,Argentina,ARG,2008,Summer,Beijing,Football,Football Men's Football,Gold,3
75752,Fernanda Rodrigues,F,Brazil,BRA,2012,Summer,London,Volleyball,Volleyball Women's Volleyball,Gold,3
75755,Jnos Garay,M,Hungary,HUN,1924,Summer,Paris,Fencing,"Fencing Men's Sabre, Individual",Bronze,1
75756,Jnos Garay,M,Hungary,HUN,1924,Summer,Paris,Fencing,"Fencing Men's Sabre, Team",Silver,2
75757,Jnos Garay,M,Hungary,HUN,1928,Summer,Amsterdam,Fencing,"Fencing Men's Sabre, Team",Gold,3
75772,Yuliya Garayeva,F,Russia,RUS,1996,Summer,Atlanta,Fencing,"Fencing Women's epee, Team",Bronze,1
75780,Jorge Chaparro,M,Spain,ESP,2008,Summer,Beijing,Basketball,Basketball Men's Basketball,Silver,2
75792,Rolando Garbey,M,Cuba,CUB,1968,Summer,Mexico City,Boxing,Boxing Men's Light-Middleweight,Silver,2
75794,Rolando Garbey,M,Cuba,CUB,1976,Summer,Montreal,Boxing,Boxing Men's Light-Middleweight,Bronze,1
75809,Gennady Garbuzov,M,Soviet Union,URS,1952,Summer,Helsinki,Boxing,Boxing Men's Bantamweight,Bronze,1
75811,Sergey Garbuzov,M,Russia,RUS,2000,Summer,Sydney,Water Polo,Water Polo Men's Water Polo,Silver,2
75812,Sergey Garbuzov,M,Russia,RUS,2004,Summer,Athina,Water Polo,Water Polo Men's Water Polo,Bronze,1
75813,Catherine Garceau,F,Canada,CAN,2000,Summer,Sydney,Synchronized Swimming,Synchronized Swimming Women's Team,Bronze,1
75857,Anier Ortz,M,Cuba,CUB,2000,Summer,Sydney,Athletics,Athletics Men's 110 metres Hurdles,Gold,3
75858,Anier Ortz,M,Cuba,CUB,2004,Summer,Athina,Athletics,Athletics Men's 110 metres Hurdles,Bronze,1
76003,Hctor Otero,M,Uruguay,URU,1952,Summer,Helsinki,Basketball,Basketball Men's Basketball,Bronze,1
76004,Hctor Otero,M,Uruguay,URU,1956,Summer,Melbourne,Basketball,Basketball Men's Basketball,Bronze,1
76013,Hermenegildo Marturell,M,Cuba,CUB,1992,Summer,Barcelona,Fencing,"Fencing Men's Foil, Team",Silver,2
76020,Ivn Snchez,M,Cuba,CUB,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 100 metres Relay,Bronze,1
76022,Ivn Navarro,M,Mexico,MEX,2012,Summer,London,Diving,Diving Men's Synchronized Platform,Silver,2
76028,Jaime Cruz,M,Spain,ESP,1948,Summer,London,Equestrianism,"Equestrianism Men's Jumping, Team",Silver,2
76035,Javier Chico,M,Spain,ESP,1992,Summer,Barcelona,Athletics,Athletics Men's Pole Vault,Bronze,1
76089,Jos Meseguer,M,Spain,ESP,1980,Summer,Moskva,Hockey,Hockey Men's Hockey,Silver,2
76092,Juan Lorenzana,M,Spain,ESP,2008,Summer,Beijing,Handball,Handball Men's Handball,Bronze,1
76111,Julio Ros,M,Spain,ESP,1928,Summer,Amsterdam,Equestrianism,"Equestrianism Men's Jumping, Team",Gold,3
76137,Mara Godoy,F,Spain,ESP,2012,Summer,London,Water Polo,Water Polo Women's Water Polo,Silver,2
76183,Nicols Hemme,M,Spain,ESP,2012,Summer,London,Taekwondo,Taekwondo Men's Welterweight,Silver,2
76191,Oscar Prez,M,Cuba,CUB,1992,Summer,Barcelona,Fencing,"Fencing Men's Foil, Team",Silver,2
76193,Oscar Prez,M,Cuba,CUB,1996,Summer,Atlanta,Fencing,"Fencing Men's Foil, Team",Bronze,1
76221,Pedro Aguado,M,Spain,ESP,1992,Summer,Barcelona,Water Polo,Water Polo Men's Water Polo,Silver,2
76222,Pedro Aguado,M,Spain,ESP,1996,Summer,Atlanta,Water Polo,Water Polo Men's Water Polo,Gold,3
76249,Rosa Rivas,F,Peru,PER,1988,Summer,Seoul,Volleyball,Volleyball Women's Volleyball,Silver,2
76253,Russell Garcia,M,Great Britain,GBR,1988,Summer,Seoul,Hockey,Hockey Men's Hockey,Gold,3
76262,Agustina Garca,F,Argentina,ARG,2000,Summer,Sydney,Hockey,Hockey Women's Hockey,Silver,2
76263,Agustina Garca,F,Argentina,ARG,2004,Summer,Athina,Hockey,Hockey Women's Hockey,Bronze,1
76264,Agustina Garca,F,Argentina,ARG,2008,Summer,Beijing,Hockey,Hockey Women's Hockey,Bronze,1
76277,Vctor Campos,M,Cuba,CUB,1976,Summer,Montreal,Volleyball,Volleyball Men's Volleyball,Bronze,1
76287,Xavier Gadea,M,Croatia,CRO,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Men's Water Polo,Silver,2
76289,Yoel Luis,M,Cuba,CUB,2000,Summer,Sydney,Athletics,Athletics Men's Triple Jump,Silver,2
76303,Juan Snchs,M,Spain,ESP,1996,Summer,Atlanta,Hockey,Hockey Men's Hockey,Silver,2
76310,Hubert Gardas,M,France,FRA,1980,Summer,Moskva,Fencing,"Fencing Men's epee, Team",Gold,3
76322,Jason Gardener,M,Great Britain,GBR,2004,Summer,Athina,Athletics,Athletics Men's 4 x 100 metres Relay,Gold,3
76326,Philippe Gardent,M,France,FRA,1992,Summer,Barcelona,Handball,Handball Men's Handball,Bronze,1
76328,Andr Gardre,M,France,FRA,1936,Summer,Berlin,Fencing,"Fencing Men's Foil, Team",Silver,2
76331,Edward Gardre,M,France,FRA,1932,Summer,Los Angeles,Fencing,"Fencing Men's Foil, Team",Gold,3
76333,Edward Gardre,M,France,FRA,1936,Summer,Berlin,Fencing,"Fencing Men's Foil, Individual",Silver,2
76334,Edward Gardre,M,France,FRA,1936,Summer,Berlin,Fencing,"Fencing Men's Foil, Team",Silver,2
76338,Dominique Gardres,M,France,FRA,1900,Summer,Paris,Equestrianism,Equestrianism Mixed High Jump,Gold,3
76343,Sven Grderud,M,Sweden,SWE,1976,Summer,Montreal,Athletics,"Athletics Men's 3,000 metres Steeplechase",Gold,3
76349,Gsta Grdin,M,Sweden,SWE,1948,Summer,London,Modern Pentathlon,Modern Pentathlon Men's Individual,Bronze,1
76363,J. Gardiner,M,Mouchette-2,GBR,1908,Summer,London,Sailing,Sailing Mixed 12 metres,Silver,2
76365,James Gardiner,M,United States,USA,1956,Summer,Melbourne,Rowing,Rowing Men's Double Sculls,Silver,2
76373,Steven Gardiner,M,Bahamas,BAH,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 4 x 400 metres Relay,Bronze,1
76383,Andrea Gardini,M,Italy,ITA,1996,Summer,Atlanta,Volleyball,Volleyball Men's Volleyball,Silver,2
76384,Andrea Gardini,M,Italy,ITA,2000,Summer,Sydney,Volleyball,Volleyball Men's Volleyball,Bronze,1
76390,English Gardner,F,United States,USA,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 4 x 100 metres Relay,Gold,3
76392,Gabriel Gardner,M,United States,USA,2008,Summer,Beijing,Volleyball,Volleyball Men's Volleyball,Gold,3
76398,Keith Gardner,M,West Indies Federation,WIF,1960,Summer,Roma,Athletics,Athletics Men's 4 x 400 metres Relay,Bronze,1
76401,Maureen (-dyson),F,Great Britain,GBR,1948,Summer,London,Athletics,Athletics Women's 80 metres Hurdles,Silver,2
76414,Rulon Gardner,M,United States,USA,2000,Summer,Sydney,Wrestling,"Wrestling Men's Super-Heavyweight, Greco-Roman",Gold,3
76415,Rulon Gardner,M,United States,USA,2004,Summer,Athina,Wrestling,"Wrestling Men's Super-Heavyweight, Greco-Roman",Bronze,1
76425,Prodan Gardzhev,M,Bulgaria,BUL,1964,Summer,Tokyo,Wrestling,"Wrestling Men's Middleweight, Freestyle",Gold,3
76426,Prodan Gardzhev,M,Bulgaria,BUL,1968,Summer,Mexico City,Wrestling,"Wrestling Men's Middleweight, Freestyle",Bronze,1
76428,France (-foudy),F,Canada,CAN,1984,Summer,Los Angeles,Athletics,Athletics Women's 4 x 100 metres Relay,Silver,2
76431,Kerstin Garefrekes,F,Germany,GER,2004,Summer,Athina,Football,Football Women's Football,Bronze,1
76432,Kerstin Garefrekes,F,Germany,GER,2008,Summer,Beijing,Football,Football Women's Football,Bronze,1
76441,Camillo Gargano,M,Italy,ITA,1968,Summer,Mexico City,Sailing,Sailing Mixed Two Person Keelboat,Bronze,1
76443,Francesco Gargano,M,Italy,ITA,1920,Summer,Antwerpen,Fencing,"Fencing Men's Sabre, Team",Gold,3
76450,Nicolo Gargano,M,Great Britain,GBR,1956,Summer,Melbourne,Boxing,Boxing Men's Welterweight,Bronze,1
76451,Denis Chanut,M,France,FRA,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Men's Canadian Singles, Slalom",Gold,3
76456,Mohamed Gargo,M,Ghana,GHA,1992,Summer,Barcelona,Football,Football Men's Football,Bronze,1
76463,Arianna Garibotti,F,Italy,ITA,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Women's Water Polo,Silver,2
76476,Rene Garilhe,F,France,FRA,1956,Summer,Melbourne,Fencing,"Fencing Women's Foil, Individual",Bronze,1
76505,Sarah Garner,F,United States,USA,2000,Summer,Sydney,Rowing,Rowing Women's Lightweight Double Sculls,Bronze,1
76507,Kevin Garnett,M,United States,USA,2000,Summer,Sydney,Basketball,Basketball Men's Basketball,Gold,3
76511,Georges Garnier,M,USFSA,FRA,1900,Summer,Paris,Football,Football Men's Football,Silver,2
76524,Artrs Garonskis,M,Soviet Union,URS,1980,Summer,Moskva,Rowing,Rowing Men's Coxed Fours,Silver,2
76528,Daniele Garozzo,M,Italy,ITA,2016,Summer,Rio de Janeiro,Fencing,"Fencing Men's Foil, Individual",Gold,3
76531,Enrico Garozzo,M,Italy,ITA,2016,Summer,Rio de Janeiro,Fencing,"Fencing Men's epee, Team",Silver,2
76532,Torkild Garp,M,Denmark,DEN,1912,Summer,Stockholm,Gymnastics,"Gymnastics Men's Team All-Around, Swedish System",Silver,2
76540,Mateo Larumbe,M,Spain,ESP,1996,Summer,Atlanta,Handball,Handball Men's Handball,Bronze,1
76541,Mateo Larumbe,M,Spain,ESP,2000,Summer,Sydney,Handball,Handball Men's Handball,Bronze,1
76543,Rafael Garre,M,Spain,ESP,1980,Summer,Moskva,Hockey,Hockey Men's Hockey,Silver,2
76547,Richard Garrard,M,Australia,AUS,1948,Summer,London,Wrestling,"Wrestling Men's Welterweight, Freestyle",Silver,2
76554,Auguste Garrebeek,M,Belgium,BEL,1936,Summer,Berlin,Cycling,"Cycling Men's Road Race, Team",Bronze,1
76557,John Garrels,M,United States,USA,1908,Summer,London,Athletics,Athletics Men's 110 metres Hurdles,Silver,2
76558,John Garrels,M,United States,USA,1908,Summer,London,Athletics,Athletics Men's Shot Put,Bronze,1
76562,Robert Garrett,M,United States,USA,1896,Summer,Athina,Athletics,Athletics Men's High Jump,Silver,2
76563,Robert Garrett,M,United States,USA,1896,Summer,Athina,Athletics,Athletics Men's Long Jump,Silver,2
76564,Robert Garrett,M,United States,USA,1896,Summer,Athina,Athletics,Athletics Men's Shot Put,Gold,3
76565,Robert Garrett,M,United States,USA,1896,Summer,Athina,Athletics,Athletics Men's Discus Throw,Gold,3
76566,Robert Garrett,M,United States,USA,1900,Summer,Paris,Athletics,Athletics Men's Standing Triple Jump,Bronze,1
76567,Robert Garrett,M,United States,USA,1900,Summer,Paris,Athletics,Athletics Men's Shot Put,Bronze,1
76575,Zach Garrett,M,United States,USA,2016,Summer,Rio de Janeiro,Archery,Archery Men's Team,Silver,2
76581,Murray Garretty,M,Australia,AUS,1956,Summer,Melbourne,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold,3
76582,Luca Garri,M,Italy,ITA,2004,Summer,Athina,Basketball,Basketball Men's Basketball,Silver,2
76601,Thomas Garrigus,M,United States,USA,1968,Summer,Mexico City,Shooting,Shooting Mixed Trap,Silver,2
76606,Zina (-jackson),F,United States,USA,1988,Summer,Seoul,Tennis,Tennis Women's Singles,Bronze,1
76607,Zina (-jackson),F,United States,USA,1988,Summer,Seoul,Tennis,Tennis Women's Doubles,Gold,3
76651,Arthur Garton,M,Leander Club-1,GBR,1912,Summer,Stockholm,Rowing,Rowing Men's Coxed Eights,Gold,3
76664,Rodrigo Barbero,M,Spain,ESP,2008,Summer,Beijing,Hockey,Hockey Men's Hockey,Silver,2
76667,Enrico Garzelli,M,Italy,ITA,1932,Summer,Los Angeles,Rowing,Rowing Men's Coxed Eights,Silver,2
76668,Enrico Garzelli,M,Italy,ITA,1936,Summer,Berlin,Rowing,Rowing Men's Coxed Eights,Silver,2
76669,Edoardo Garzena,M,Italy,ITA,1920,Summer,Antwerpen,Boxing,Boxing Men's Featherweight,Bronze,1
76674,Andrea Gasbarroni,M,Italy,ITA,2004,Summer,Athina,Football,Football Men's Football,Bronze,1
76749,Marc Sez,M,Spain,ESP,2008,Summer,Beijing,Basketball,Basketball Men's Basketball,Silver,2
76750,Marc Sez,M,Spain,ESP,2012,Summer,London,Basketball,Basketball Men's Basketball,Silver,2
76752,Pau Sez,M,Spain,ESP,2008,Summer,Beijing,Basketball,Basketball Men's Basketball,Silver,2
76753,Pau Sez,M,Spain,ESP,2012,Summer,London,Basketball,Basketball Men's Basketball,Silver,2
76754,Pau Sez,M,Spain,ESP,2016,Summer,Rio de Janeiro,Basketball,Basketball Men's Basketball,Bronze,1
76779,Valentino Gasparella,M,Italy,ITA,1956,Summer,Melbourne,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Gold,3
76780,Valentino Gasparella,M,Italy,ITA,1960,Summer,Roma,Cycling,Cycling Men's Sprint,Bronze,1
76828,Richard Gasquet,M,France-2,FRA,2012,Summer,London,Tennis,Tennis Men's Doubles,Bronze,1
76829,Anushavan Gassan-dzhalilov,M,Soviet Union,URS,1976,Summer,Montreal,Rowing,Rowing Men's Coxless Fours,Bronze,1
76855,Valery Gassy,M,Soviet Union,URS,1976,Summer,Montreal,Handball,Handball Men's Handball,Gold,3
76875,Rbert Gtai,M,Hungary,HUN,1988,Summer,Seoul,Fencing,"Fencing Men's Foil, Team",Bronze,1
76877,Rodion Gataullin,M,Soviet Union,URS,1988,Summer,Seoul,Athletics,Athletics Men's Pole Vault,Silver,2
76878,Aaron Gate,M,New Zealand,NZL,2012,Summer,London,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Bronze,1
76886,Michael Gateley,M,India,IND,1928,Summer,Amsterdam,Hockey,Hockey Men's Hockey,Gold,3
76890,Gregory Gates,M,United States,USA,1948,Summer,London,Rowing,Rowing Men's Coxless Fours,Bronze,1
76901,Terrence Gathercole,M,Australia,AUS,1960,Summer,Roma,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Silver,2
76902,James Gathers,M,United States,USA,1952,Summer,Helsinki,Athletics,Athletics Men's 200 metres,Bronze,1
76906,Jean-Philippe Gatien,M,France,FRA,1992,Summer,Barcelona,Table Tennis,Table Tennis Men's Singles,Silver,2
76911,Jean-Philippe Gatien,M,France-1,FRA,2000,Summer,Sydney,Table Tennis,Table Tennis Men's Doubles,Bronze,1
76917,Justin Gatlin,M,United States,USA,2004,Summer,Athina,Athletics,Athletics Men's 100 metres,Gold,3
76918,Justin Gatlin,M,United States,USA,2004,Summer,Athina,Athletics,Athletics Men's 200 metres,Bronze,1
76919,Justin Gatlin,M,United States,USA,2004,Summer,Athina,Athletics,Athletics Men's 4 x 100 metres Relay,Silver,2
76920,Justin Gatlin,M,United States,USA,2012,Summer,London,Athletics,Athletics Men's 100 metres,Bronze,1
76922,Justin Gatlin,M,United States,USA,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 100 metres,Silver,2
76925,Idalmis Moya,F,Cuba,CUB,1992,Summer,Barcelona,Volleyball,Volleyball Women's Volleyball,Gold,3
76926,Idalmis Moya,F,Cuba,CUB,1996,Summer,Atlanta,Volleyball,Volleyball Women's Volleyball,Gold,3
76932,Khadzhimurat Gatsalov,M,Russia,RUS,2004,Summer,Athina,Wrestling,"Wrestling Men's Heavyweight, Freestyle",Gold,3
76936,Jason Gatson,M,United States,USA,2004,Summer,Athina,Gymnastics,Gymnastics Men's Team All-Around,Silver,2
76966,Cristian Gau,M,Romania,ROU,1972,Summer,Munich,Handball,Handball Men's Handball,Bronze,1
76967,Cristian Gau,M,Romania,ROU,1976,Summer,Montreal,Handball,Handball Men's Handball,Silver,2
76978,Hartwig Gauder,M,East Germany,GDR,1980,Summer,Moskva,Athletics,Athletics Men's 50 kilometres Walk,Gold,3
76979,Hartwig Gauder,M,East Germany,GDR,1988,Summer,Seoul,Athletics,Athletics Men's 50 kilometres Walk,Bronze,1
76993,Charles Gaudin,M,France,FRA,1900,Summer,Paris,Rowing,Rowing Men's Single Sculls,Silver,2
76998,Lucien Gaudin,M,France,FRA,1920,Summer,Antwerpen,Fencing,"Fencing Men's Foil, Team",Silver,2
76999,Lucien Gaudin,M,France,FRA,1924,Summer,Paris,Fencing,"Fencing Men's Foil, Team",Gold,3
77000,Lucien Gaudin,M,France,FRA,1924,Summer,Paris,Fencing,"Fencing Men's epee, Team",Gold,3
77001,Lucien Gaudin,M,France,FRA,1928,Summer,Amsterdam,Fencing,"Fencing Men's Foil, Individual",Gold,3
77002,Lucien Gaudin,M,France,FRA,1928,Summer,Amsterdam,Fencing,"Fencing Men's Foil, Team",Silver,2
77003,Lucien Gaudin,M,France,FRA,1928,Summer,Amsterdam,Fencing,"Fencing Men's epee, Individual",Gold,3
77005,Giulio Gaudini,M,Italy,ITA,1928,Summer,Amsterdam,Fencing,"Fencing Men's Foil, Individual",Bronze,1
77006,Giulio Gaudini,M,Italy,ITA,1928,Summer,Amsterdam,Fencing,"Fencing Men's Foil, Team",Gold,3
77007,Giulio Gaudini,M,Italy,ITA,1932,Summer,Los Angeles,Fencing,"Fencing Men's Foil, Individual",Bronze,1
77008,Giulio Gaudini,M,Italy,ITA,1932,Summer,Los Angeles,Fencing,"Fencing Men's Foil, Team",Silver,2
77009,Giulio Gaudini,M,Italy,ITA,1932,Summer,Los Angeles,Fencing,"Fencing Men's Sabre, Individual",Silver,2
77010,Giulio Gaudini,M,Italy,ITA,1932,Summer,Los Angeles,Fencing,"Fencing Men's Sabre, Team",Silver,2
77011,Giulio Gaudini,M,Italy,ITA,1936,Summer,Berlin,Fencing,"Fencing Men's Foil, Individual",Gold,3
77012,Giulio Gaudini,M,Italy,ITA,1936,Summer,Berlin,Fencing,"Fencing Men's Foil, Team",Gold,3
77014,Giulio Gaudini,M,Italy,ITA,1936,Summer,Berlin,Fencing,"Fencing Men's Sabre, Team",Silver,2
77019,Paul Gaudoin,M,Australia,AUS,1996,Summer,Atlanta,Hockey,Hockey Men's Hockey,Bronze,1
77020,Paul Gaudoin,M,Australia,AUS,2000,Summer,Sydney,Hockey,Hockey Men's Hockey,Bronze,1
77028,Heide-Elke (-hudak),F,West Germany,FRG,1984,Summer,Los Angeles,Athletics,Athletics Women's 4 x 400 metres Relay,Bronze,1
77030,Jean Gauguin,M,Denmark,DEN,1924,Summer,Paris,Art Competitions,Art Competitions Mixed Sculpturing,Bronze,1
77038,Scott Gault,M,United States,USA,2012,Summer,London,Rowing,Rowing Men's Coxless Fours,Bronze,1
77040,Philippe Gaumont,M,France,FRA,1992,Summer,Barcelona,Cycling,Cycling Men's 100 kilometres Team Time Trial,Bronze,1
77068,Pierre Gauthier,M,Namoussa,FRA,1924,Summer,Paris,Sailing,Sailing Mixed 8 metres,Bronze,1
77072,Henry Gautier,M,Union des Socits Franais de Sports Athletiques,FRA,1900,Summer,Paris,Rugby,Rugby Men's Rugby,Gold,3
77075,Roger Gautier,M,France,FRA,1952,Summer,Helsinki,Rowing,Rowing Men's Coxless Fours,Silver,2
77104,Artemi Castro,F,Spain,ESP,2016,Summer,Rio de Janeiro,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Silver,2
77106,Marcelino Len,M,Spain,ESP,1948,Summer,London,Equestrianism,"Equestrianism Men's Jumping, Team",Silver,2
77126,Anna Gavrilenko,F,Russia,RUS,2008,Summer,Beijing,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Gold,3
77128,Yevgeny Gavrilenko,M,Soviet Union,URS,1976,Summer,Montreal,Athletics,Athletics Men's 400 metres Hurdles,Bronze,1
77132,Anastasios Gavrilis,M,Greece,GRE,1980,Summer,Moskva,Sailing,Sailing Mixed Three Person Keelboat,Bronze,1
77139,Valentin Gavrilov,M,Soviet Union,URS,1968,Summer,Mexico City,Athletics,Athletics Men's High Jump,Bronze,1
77140,Yury Gavrilov,M,Soviet Union,URS,1980,Summer,Moskva,Football,Football Men's Football,Bronze,1
77149,Yuliya Gavrilova,F,Russia,RUS,2016,Summer,Rio de Janeiro,Fencing,"Fencing Women's Sabre, Team",Gold,3
77183,Wiesaw Gawlikowski,M,Poland,POL,1976,Summer,Montreal,Shooting,Shooting Mixed Skeet,Bronze,1
77196,Wiesaw Gawowski,M,Poland,POL,1976,Summer,Montreal,Volleyball,Volleyball Men's Volleyball,Gold,3
77204,Juan Robles,M,Mexico,MEX,1968,Summer,Mexico City,Diving,Diving Men's Platform,Silver,2
77226,Fazliddin Gaybnazarov,M,Uzbekistan,UZB,2016,Summer,Rio de Janeiro,Boxing,Boxing Men's Light-Welterweight,Gold,3
77230,Gaydarbek Gaydarbekov,M,Russia,RUS,2000,Summer,Sydney,Boxing,Boxing Men's Middleweight,Silver,2
77231,Gaydarbek Gaydarbekov,M,Russia,RUS,2004,Summer,Athina,Boxing,Boxing Men's Middleweight,Gold,3
77233,Murad Gaydarov,M,Belarus,BLR,2008,Summer,Beijing,Wrestling,"Wrestling Men's Middleweight, Freestyle",Bronze,1
77235,Milko Gaydarski,M,Bulgaria,BUL,1968,Summer,Mexico City,Football,Football Men's Football,Silver,2
77250,Thomas Gayford,M,Canada,CAN,1968,Summer,Mexico City,Equestrianism,"Equestrianism Mixed Jumping, Team",Gold,3
77253,Robyn Gayle,F,Canada,CAN,2012,Summer,London,Football,Football Women's Football,Bronze,1
77255,Herbert Gayler,M,England-1,GBR,1912,Summer,Stockholm,Cycling,"Cycling Men's Road Race, Team",Silver,2
77262,Mitchell Gaylord,M,United States,USA,1984,Summer,Los Angeles,Gymnastics,Gymnastics Men's Team All-Around,Gold,3
77264,Mitchell Gaylord,M,United States,USA,1984,Summer,Los Angeles,Gymnastics,Gymnastics Men's Horse Vault,Silver,2
77265,Mitchell Gaylord,M,United States,USA,1984,Summer,Los Angeles,Gymnastics,Gymnastics Men's Parallel Bars,Bronze,1
77267,Mitchell Gaylord,M,United States,USA,1984,Summer,Los Angeles,Gymnastics,Gymnastics Men's Rings,Bronze,1
77303,Aleksandr Gazov,M,Soviet Union,URS,1976,Summer,Montreal,Shooting,"Shooting Mixed Running Target, 50 metres",Gold,3
77304,Aleksandr Gazov,M,Soviet Union,URS,1980,Summer,Moskva,Shooting,"Shooting Mixed Running Target, 50 metres",Bronze,1
77320,Valery Gazzayev,M,Soviet Union,URS,1980,Summer,Moskva,Football,Football Men's Football,Bronze,1
77325,Andrs Gazzotti,M,Argentina,ARG,1936,Summer,Berlin,Polo,Polo Men's Polo,Gold,3
77337,Ruth Gbagbi,F,Cote d'Ivoire,CIV,2016,Summer,Rio de Janeiro,Taekwondo,Taekwondo Women's Welterweight,Bronze,1
77348,Ge Fei,F,China-2,CHN,1996,Summer,Atlanta,Badminton,Badminton Women's Doubles,Gold,3
77350,Ge Fei,F,China-2,CHN,2000,Summer,Sydney,Badminton,Badminton Women's Doubles,Gold,3
77373,Ion Geant,M,Romania,ROU,1980,Summer,Moskva,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Silver,2
77397,Ernst Gebendinger,M,Switzerland,SUI,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Team All-Around,Silver,2
77409,Michael Gebhardt,M,United States,USA,1988,Summer,Seoul,Sailing,Sailing Mixed Windsurfer,Bronze,1
77410,Michael Gebhardt,M,United States,USA,1992,Summer,Barcelona,Sailing,Sailing Men's Windsurfer,Silver,2
77431,Dejen Gebremeskel,M,Ethiopia,ETH,2012,Summer,London,Athletics,"Athletics Men's 5,000 metres",Silver,2
77435,Hagos Berhe,M,Ethiopia,ETH,2016,Summer,Rio de Janeiro,Athletics,"Athletics Men's 5,000 metres",Bronze,1
77436,Haile Gebrselassie,M,Ethiopia,ETH,1996,Summer,Atlanta,Athletics,"Athletics Men's 10,000 metres",Gold,3
